,time(s),temperature(C),ChargingVoltage(mV),DischargingVoltage(mV),pumpFlowRate(mL)
2370,2370,48,0.8987885770468413,2.585472860348975,111
2371,2371,50,1.0500290071441258,3.225011741981004,90
2372,2372,60,0.5676357307416576,0.9157002931958188,98
2373,2373,32,0.034907689867819516,0.6099974628325682,93
2374,2374,48,0.60906203161937,0.3873455819127963,80
2375,2375,62,6.484466501314048,2.0398701656413962,94
2376,2376,35,1.026985708985711,0.3357544347110385,107
2377,2377,28,0.12600390317378724,2.192422106117822,120
2378,2378,25,0.05599067959442499,0.18030274513257807,94
2379,2379,44,0.5084543059932751,1.933758729023534,113
2380,2380,27,0.052781516737313225,0.0025276229905783925,140
2381,2381,63,0.7555441283783195,0.15944701855874255,137
2382,2382,28,0.35663356852708167,0.48796111926991753,137
2383,2383,21,1.3090072939902881,0.5125247476372333,116
2384,2384,55,0.8536221098740655,0.8040236833572857,148
2385,2385,32,0.06505834842028217,0.015113209351672603,108
2386,2386,31,1.3349549135727061,0.06885225340541319,129
2387,2387,55,1.0319264927088279,3.8824565880942483,129
2388,2388,53,0.051325399463149755,0.6246440795896471,142
2389,2389,53,1.2971276346311769,0.2852830452962719,92
2390,2390,29,0.009261152542084991,1.1305868529551037,100
2391,2391,56,4.239051034655101,1.2146078691467626,86
2392,2392,46,0.9671701115555378,1.233195206336863,116
2393,2393,31,1.479503749031938,0.19338312555438775,107
2394,2394,22,0.23503268136389344,1.0348784793091108,136
2395,2395,55,0.15968320580875928,1.136896542797613,99
2396,2396,40,0.19142087422557774,1.007714820778305,147
2397,2397,54,1.5463537199869888,1.0070485694731772,94
2398,2398,52,1.4253549533831844,2.64861899772903,126
2399,2399,34,0.7425156762668316,0.03875815163926175,132
2400,2400,57,1.2342294804943936,1.3566699649694116,149
2401,2401,40,1.4174884645861683,1.2099209301594407,131
2402,2402,48,0.18118662587308534,0.4000993729230815,93
2403,2403,60,0.4257356945898551,3.5801929991059986,76
2404,2404,62,1.1208623265730702,0.5467019322805309,130
2405,2405,20,1.03334989170119,0.6566499795637772,107
2406,2406,45,0.8067932241616853,0.21109363365689732,97
2407,2407,50,0.01505086934276367,1.4025799295268648,132
2408,2408,64,0.8018074858891373,1.2353654480660559,104
2409,2409,40,0.7325293764519926,0.5347607194119484,112
2410,2410,53,0.5434996972119605,0.9423778685353631,127
2411,2411,42,0.1954780120393295,0.6938470306812495,144
2412,2412,62,0.26091752699124543,0.23714226933081836,75
2413,2413,30,2.0485786372319117,1.53736203322905,125
2414,2414,62,0.5924514254185101,0.47624922948370535,135
2415,2415,48,0.32120037802363705,0.3435216107571772,139
2416,2416,39,0.16073490251560524,1.1534465619281056,123
2417,2417,37,0.452387509400724,0.10331003940162041,143
2418,2418,23,1.2753635789935243,0.22615189400609267,116
2419,2419,50,0.08408011332260804,0.06196905401063226,138
2420,2420,47,1.5574597817071056,3.119196260621759,145
2421,2421,55,1.04864983473533,0.07570184115319854,139
2422,2422,31,0.3624745670472741,0.059784563213285624,96
2423,2423,45,0.0051099554273764955,0.6169299822163032,75
2424,2424,52,2.3871519595506383,0.8448789817342597,77
2425,2425,46,1.2940366474372207,0.5928840190171453,96
2426,2426,28,0.44144503928615614,2.223147398363384,105
2427,2427,62,0.3961971689364823,0.3739520987014081,80
2428,2428,37,3.1572684532087902,1.7393196649315021,119
2429,2429,38,0.06862892263612198,0.9888200019980683,106
2430,2430,45,1.4075065941235907,0.33425033533744536,107
2431,2431,31,0.705441037486896,0.3750386089077346,109
2432,2432,38,0.29683347864367365,1.8766700169309334,94
2433,2433,34,1.0672917055968172,1.1889931162176126,142
2434,2434,25,0.23866692691239952,1.2840749666678677,116
2435,2435,62,1.6957684606551786,0.34839906010655863,149
2436,2436,40,0.4182126256312648,0.9374395391382216,113
2437,2437,20,0.040383836462942475,0.20141985841011473,119
2438,2438,63,0.8562623098435321,0.9911159485588704,135
2439,2439,36,0.6979515269936936,1.228064051256194,139
2440,2440,58,0.25772826127880333,0.3899539644353957,114
2441,2441,31,0.5772717452607264,0.4938860703483839,96
2442,2442,22,0.46468211178008395,1.4197587017704096,76
2443,2443,53,0.016918491810270237,0.05981059427532309,137
2444,2444,51,0.230412377443687,0.5133867068522396,131
2445,2445,31,0.561051787343726,0.7898837055447945,106
2446,2446,38,3.280627268105798,0.7652342881647063,132
2447,2447,32,1.4124135750332971,0.3764854243430055,105
2448,2448,46,0.577367032462545,0.1858587856714619,96
2449,2449,38,2.1889004881878025,0.536925062231473,90
2450,2450,40,0.6849200336920775,1.8221067283875947,103
2451,2451,51,0.8807609400278777,2.311808158321004,81
2452,2452,52,0.754943750740815,1.9257727866886643,144
2453,2453,52,1.1528620856778127,0.1490892960661228,103
2454,2454,57,3.424789916650254,1.2221879028564628,100
2455,2455,64,1.951390406308726,1.642439407283147,144
2456,2456,57,1.2707235582375196,0.5085823961916714,104
2457,2457,51,0.38107493519487834,0.21572764719345203,143
2458,2458,50,1.5552022042441107,0.3910977447457186,103
2459,2459,21,1.15913397527939,2.3148266125807897,111
2460,2460,22,0.0411180874709746,0.5371941228272964,135
2461,2461,27,1.6490480714565583,0.803240411329016,78
2462,2462,24,0.18867386751159743,1.5730592342273133,97
2463,2463,50,2.0242190533954747,0.18932872429574907,135
2464,2464,51,1.0083334437272322,0.005633067491725429,120
2465,2465,47,0.9702339747708263,0.6364490295309172,120
2466,2466,29,0.17801931347696606,1.7178834601929487,80
2467,2467,47,0.11115920092744157,0.5350304887667177,115
2468,2468,35,0.7494115650549394,0.09815465841150355,143
2469,2469,27,0.25496384090513663,0.15935888870692394,80
2470,2470,30,1.8752578102087056,0.13056685988684094,103
2471,2471,25,1.2021187869696277,0.4043529096866486,131
2472,2472,30,1.125113085513167,5.48492125562454,139
2473,2473,44,1.4350066386047011,1.1394144976902647,108
2474,2474,52,0.13074718468083998,0.3235262104063462,126
2475,2475,26,2.0652676821236042,1.6686874445366007,98
2476,2476,51,0.3500572128216048,0.0049280020594564345,123
2477,2477,56,0.19311995165751492,1.1482988759308488,85
2478,2478,57,0.10681982121376592,1.0781508331267626,137
2479,2479,51,0.40709093605034424,0.4440336753669509,96
2480,2480,48,0.4471392929023562,0.6989028796841432,113
2481,2481,31,0.2988463372084576,0.35840115151023044,118
2482,2482,62,2.253389039326713,0.10093319316173217,86
2483,2483,46,1.3987848710717694,1.4779196458424686,108
2484,2484,25,2.2282183518104395,0.2885047533861798,145
2485,2485,22,0.8070874007686663,2.7328808444341366,136
2486,2486,27,0.8871282584202745,0.4452729304673936,130
2487,2487,28,0.13767049496182956,0.2931175187858311,118
2488,2488,40,2.1983201340465692,0.060801060501067226,118
2489,2489,56,0.03447921368589954,1.3033306537918907,127
2490,2490,33,0.4405459422858929,0.2758778582640231,92
2491,2491,44,1.465248355753391,0.8663725222345907,116
2492,2492,60,0.18048769967876338,1.947085335159609,109
2493,2493,52,3.375239077615494,0.13827518314716356,86
2494,2494,63,0.4495696057722274,1.201230043682417,119
2495,2495,58,2.0414695000394696,4.168838202782967,75
2496,2496,37,2.66902033204445,0.4957768682052287,142
2497,2497,29,0.7532137844360358,1.05874275786295,126
2498,2498,43,0.20760479914339974,0.5147790521446303,128
2499,2499,24,2.3792249849319904,3.3142593299848895,132
2500,2500,47,4.363905178961463,0.44057609670202,76
2501,2501,25,0.548162427972876,1.7723758668237142,145
2502,2502,44,0.3657649991968676,0.028158495441743415,75
2503,2503,44,0.34899396614355344,0.7664517445616053,92
2504,2504,58,2.3370122896848775,1.3954995744800698,142
2505,2505,52,0.21518479227674026,2.9390743340399377,117
2506,2506,30,0.12767602042994203,0.3666468785277951,95
2507,2507,56,1.5527464305805037,0.35138995013368135,126
2508,2508,32,0.8308747131653154,1.0444031274922057,123
2509,2509,50,1.1365919873676629,0.5122893115925666,79
2510,2510,62,1.3479213567216382,0.3602790657492353,94
2511,2511,62,1.2248432572286558,0.6069520360741953,124
2512,2512,55,0.07924383770533827,1.145918184852429,98
2513,2513,44,0.6873621775754393,0.27314230483899327,120
2514,2514,62,0.9833773126573565,0.3348304322653009,86
2515,2515,22,0.37228163367578804,0.3578487535814748,104
2516,2516,57,1.521151410868254,0.11188700073994312,149
2517,2517,44,0.48399049735739724,0.1208730947573916,82
2518,2518,31,0.4025449493417247,1.6980841745974056,136
2519,2519,52,0.021840916034086826,0.32396219177163965,147
2520,2520,26,3.6376525577292083,2.2854507674779394,96
2521,2521,48,0.46456328103966493,2.624737212177466,86
2522,2522,23,0.1367212189305853,2.3340311425883247,85
2523,2523,27,0.449868476406787,0.06999098093584975,88
2524,2524,51,0.3248784872451526,0.43600975934072206,83
2525,2525,33,0.00742894615414603,0.003942118747537946,100
2526,2526,47,2.608282705572257,0.5574204213209456,136
2527,2527,34,0.5052046648430365,1.2182496892750612,105
2528,2528,45,0.05130694770209535,2.8275217236256545,114
2529,2529,60,0.3090147426828068,0.7997160732547095,92
2530,2530,30,1.055766426111466,0.4231760974307612,76
2531,2531,24,0.07918633150822901,0.8166492446635297,127
2532,2532,51,0.5149159444207947,2.0601177809694358,107
2533,2533,51,0.9313745694443041,1.4571299150463433,144
2534,2534,38,0.6080528688329591,0.24329558532918544,91
2535,2535,50,0.16046481117776548,0.4508321411576843,123
2536,2536,45,0.023682244702174518,0.5604737020339892,129
2537,2537,43,0.04243203280511389,0.8065240807389698,113
2538,2538,34,1.4040008146053322,0.9176794855968584,145
2539,2539,44,1.6908983270986382,3.1217009172397567,102
2540,2540,36,0.8975729514382181,1.4137860963111115,107
2541,2541,52,1.4412885004919032,5.398056128953146,115
2542,2542,21,0.4152443285300962,0.08498709171556386,141
2543,2543,52,1.5333061075765209,0.9219488239934949,117
2544,2544,27,0.509607676791323,1.4421981185524941,131
2545,2545,28,0.41393191952309827,0.05477239596656086,133
2546,2546,35,0.03245639670973154,0.024392235909757254,83
2547,2547,30,0.5342044652187715,0.1767956048785831,133
2548,2548,57,0.06543120007705061,3.0437440499975783,124
2549,2549,51,0.7706203018570773,1.3044188862250887,108
2550,2550,61,3.8330592401798085,0.8030692400958477,140
2551,2551,52,2.0586148604726304,0.47555543531226,104
2552,2552,26,0.7766836699331353,0.5138873353567934,146
2553,2553,35,0.6889809179494798,1.7816565570785095,123
2554,2554,50,0.3226566506757996,0.9820527724183645,121
2555,2555,20,0.3548531157865919,1.056414703325717,80
2556,2556,51,1.5668791543034768,0.06828952504590094,127
2557,2557,47,1.5905397534196004,0.855789730545675,85
2558,2558,37,1.754306103406275,0.2050907929342935,133
2559,2559,43,0.13610099723640925,0.6018133894860787,100
2560,2560,34,1.7830018309703375,0.5629942128563088,84
2561,2561,56,0.15873261620372958,0.8648195857458363,144
2562,2562,63,3.1885446766508707,0.2703030174188134,132
2563,2563,22,0.43656481628199517,0.11637166026211464,76
2564,2564,63,0.10889498663499443,0.2719894373636234,94
2565,2565,42,1.873192913258621,1.4297299975082294,107
2566,2566,35,1.000733304957048,0.7441201609545715,116
2567,2567,40,0.6905794020878723,2.1129354507565936,75
2568,2568,52,0.06452427319683353,0.1770709659796347,114
2569,2569,61,0.17409460872277294,0.4829409780905137,123
2570,2570,43,0.6255394307331438,2.490904119504516,115
2571,2571,32,0.037683778099115155,1.271829364007671,102
2572,2572,37,0.5708617027500235,0.35007817477237496,129
2573,2573,62,3.8663398878172193,0.35820733818213274,129
2574,2574,49,0.6642644647083256,0.7178252633449513,75
2575,2575,27,0.21116907539039667,0.219208837436293,96
2576,2576,33,1.2892735696863518,0.07621456195628619,99
2577,2577,59,0.424088396982871,0.10819121175585579,118
2578,2578,26,0.4944291691565068,1.328141029855258,121
2579,2579,59,0.4023216003930879,2.3228007024112327,96
2580,2580,25,1.0008512321992926,4.331545327968017,138
2581,2581,42,1.6400466848191748,0.46583493808638776,77
2582,2582,24,0.9262337659505102,1.8832892316015406,118
2583,2583,32,0.9377672579140506,1.0618905122304314,111
2584,2584,48,0.728067626919291,0.8167588586842217,84
2585,2585,58,0.23901101490733473,1.1329464272356575,85
2586,2586,51,0.5844418481471031,1.0076460568934125,128
2587,2587,22,0.05429793858786757,1.8702157326109838,133
2588,2588,48,2.6430031078637506,1.5987348843196032,139
2589,2589,35,0.3338822040119675,0.2808960543102996,147
2590,2590,36,0.38442230836100133,0.6110277484123809,129
2591,2591,21,1.0606194790326355,0.11563996323563823,139
2592,2592,36,0.7210877432628011,0.9948930008361497,107
2593,2593,20,0.9917480548677349,0.3502109241500407,136
2594,2594,26,0.14665761132848928,0.39175211567685975,95
2595,2595,23,0.41439860769709824,0.5442508039615913,149
2596,2596,51,0.1286348764012425,0.11432577639881059,121
2597,2597,27,0.7981562989053803,0.2491596091600478,146
2598,2598,28,0.41128142645944643,0.813585149304069,111
2599,2599,23,0.1623552567844841,1.4421241859325198,125
2600,2600,35,0.008241583290536664,2.6281908549845636,100
2601,2601,24,0.34415543591201697,2.6722492375635674,107
2602,2602,45,0.03842227072599635,0.7058575753797064,81
2603,2603,49,0.20071583476239777,1.44660515233106,92
2604,2604,42,0.6337078275547551,2.4864503069680373,138
2605,2605,48,1.708267110165426,0.43317997439487255,87
2606,2606,30,0.3547024111065255,1.4039601620642324,128
2607,2607,37,0.20114373443771094,1.4639448435624562,111
2608,2608,55,1.047539911929674,0.04660364100284956,88
2609,2609,58,0.7389722318749673,0.3024125519788759,135
2610,2610,37,1.6924010065642052,0.1066289403876481,89
2611,2611,26,0.30141232976076743,1.8460128158710045,85
2612,2612,56,0.8270547499413452,0.6978949496538976,139
2613,2613,38,1.78754535293143,1.0506706277723425,104
2614,2614,57,3.0454019876877534,0.008970657177789979,127
2615,2615,52,0.9778619729806171,0.28284470135638673,149
2616,2616,26,0.36673707500087366,1.7157167172804622,110
2617,2617,24,1.9458843226731362,1.3958020559863635,96
2618,2618,36,0.4181683849180086,3.36097322284232,79
2619,2619,52,0.03220871757523632,0.030511078169715787,76
2620,2620,39,2.6494007229034433,0.33201303309806657,128
2621,2621,34,1.407270428285718,0.4704686181204186,107
2622,2622,52,0.7116570860443594,2.7311277242009178,145
2623,2623,41,0.5352697788200612,0.1733709729527308,124
2624,2624,25,1.0682341739195433,0.7106110953145953,92
2625,2625,45,0.428313087174222,1.5486472843618595,87
2626,2626,46,0.38010879079704973,6.674929575574037,147
2627,2627,52,0.9981453156417277,4.6376981749664905,91
2628,2628,25,0.23815128238811453,1.0251993387754452,83
2629,2629,23,0.38722300659006237,0.4884012381865102,112
2630,2630,32,0.73704983567449,0.874451537250972,126
2631,2631,64,5.473577280243387,1.0454447066886998,80
2632,2632,53,0.4337946636341912,1.197354803791644,112
2633,2633,58,1.5996130034212557,2.991148783490298,112
2634,2634,20,1.7618240570525516,1.9075967265033722,77
2635,2635,31,0.07437200796612835,2.1888322474173996,131
2636,2636,64,0.4389419014042874,0.19634456388048152,95
2637,2637,24,0.5630690235643763,0.27504502292567473,90
2638,2638,62,3.017524793878857,0.1192337168023435,132
2639,2639,53,2.6019276066112402,2.8115840565904504,112
2640,2640,21,0.41078587003811673,2.636923494666834,96
2641,2641,44,0.07501770416937577,0.037218153439344835,149
2642,2642,22,1.7016374033877946,0.7131623350808056,89
2643,2643,33,0.05879880368689356,1.157551303588679,94
2644,2644,20,0.7724814831463961,0.15984196183763727,80
2645,2645,59,0.29491353754729327,0.7563987420484697,133
2646,2646,29,0.29067690653867556,0.5053779483861787,115
2647,2647,56,0.2830328962125206,0.15165626849889816,120
2648,2648,42,0.8125935715138216,0.34164215424611616,138
2649,2649,48,1.7000075357698734,0.06515504144705686,124
2650,2650,56,1.245308316097805,0.7253657966433412,135
2651,2651,38,0.20110109478978472,0.259808849892138,96
2652,2652,50,0.5562558071871158,0.17805965233967336,116
2653,2653,43,2.628918443724516,0.28539135657853865,87
2654,2654,39,0.2953821615136862,1.488889489116663,115
2655,2655,47,1.2069521065096218,1.2152670957326888,104
2656,2656,59,1.6699428712913214,0.1450418315243009,97
2657,2657,45,4.592308412897314,0.31370828496666125,148
2658,2658,63,1.8130219937320078,0.03148823574859507,136
2659,2659,64,0.2166408635227879,0.20840491463787528,103
2660,2660,38,0.11653834611073106,1.101156980597172,139
2661,2661,52,1.8517078844548838,1.0642542688659702,90
2662,2662,22,0.19956542248188083,3.83497483687142,104
2663,2663,30,0.048782460924566735,0.10184066696577584,136
2664,2664,33,0.8841478820622616,1.3340513419118034,132
2665,2665,30,0.0954784321754659,2.1677511703102903,83
2666,2666,53,1.8778101171208206,0.11157265472555411,77
2667,2667,53,0.05178889796048546,0.4724638188130617,87
2668,2668,48,0.9790527439243744,2.7206747579419983,107
2669,2669,56,0.18445105591164945,0.3145337646492301,100
2670,2670,57,0.4176639547043658,0.8013492463689866,75
2671,2671,24,0.14341072940222752,0.4830598435609421,85
2672,2672,38,1.8782311871998019,0.3545337207060196,118
2673,2673,46,0.6996817500558673,0.06418918171554608,96
2674,2674,26,3.3219027343113896,0.46561917484312604,89
2675,2675,25,0.3502220370323826,1.0454303159101332,123
2676,2676,38,0.5933171878379764,0.4481962021200718,138
2677,2677,33,0.6599649980892515,3.240191838071999,89
2678,2678,25,1.4291343636905407,0.07293413468863214,145
2679,2679,26,0.638445128573949,1.5063172991889642,107
2680,2680,49,0.6046924542009926,0.4209071712170334,98
2681,2681,31,0.6518843833772583,0.08835090736791311,90
2682,2682,60,0.06357395218247057,1.081374513939911,95
2683,2683,51,0.8409653045795252,1.2416506661422742,77
2684,2684,58,0.07099034186771003,0.528529838505524,140
2685,2685,22,0.3129855898783725,0.7802260314344939,118
